1	480.10	206.909	0.50	2.55	250.79	-96.436	1.831	1	0	0.22	0.87	0.35	-1	0	0	-742.50	224.10
2	520.20	166.626	0.50	3.00	220.31	-95.825	2.441	1	0	0.24	0.97	0.40	-1	0	0	-547.47	8.20
3	5,480.15	120.239	0.60	2.60	156.86	-96.436	5.493	2	0	0.32	0.91	0.30	-1	0	0	-301.27	104.15
4	5,520.20	114.136	0.70	3.00	155.85	-95.825	-7.935	2	0	0.32	0.99	0.35	-1	0	0	-288.08	16.20
5	10,480.25	146.484	0.75	3.05	210.39	-97.046	-1.831	3	0	0.38	1.02	0.45	-1	0	0	-309.60	125.05
6	10,520.25	136.719	0.50	3.10	196.75	-98.877	7.324	3	0	0.24	1.00	0.35	-1	0	0	-454.60	62.65
7	15,480.05	150.757	0.50	3.95	233.31	-96.436	2.441	4	0	0.21	0.94	0.30	-1	0	0	-568.97	30.45
8	15,520.10	78.735	0.80	3.00	112.55	-97.656	5.493	4	0	0.43	0.99	0.35	-1	0	0	-146.09	70.50
9	20,479.95	134.888	0.50	4.00	217.04	-98.267	-0.610	5	0	0.21	1.08	0.30	-1	0	0	-506.18	38.35
10	20,520.60	51.270	0.90	2.95	99.52	-98.267	5.493	5	0	0.67	1.63	0.80	-1	0	0	-60.84	79.00
11	25,480.05	37.842	0.40	3.65	68.54	-100.098	6.104	6	0	0.27	0.99	0.30	-1	0	0	-113.94	123.25
12	25,520.60	39.063	0.80	2.70	66.35	-103.760	-12.817	6	0	0.52	1.28	0.70	-1	0	0	-60.44	61.40
13	30,480.25	75.684	0.75	4.10	126.71	-97.656	4.272	7	0	0.39	1.03	0.40	-1	0	0	-153.99	29.05
14	30,520.15	177.002	0.55	3.45	264.62	-103.149	6.104	7	0	0.25	0.96	0.35	-1	0	0	-564.86	68.95
15	35,480.15	49.438	0.80	3.60	87.77	-104.370	8.545	8	0	0.18	0.88	0.30	-1	0	0	-224.25	24.15
16	35,520.20	105.591	0.60	2.55	147.52	-105.591	-0.610	8	0	0.15	0.93	0.50	-1	0	0	-570.72	64.20
17	40,480.15	150.757	0.55	2.50	178.59	-103.149	3.052	9	0	0.18	0.88	0.40	-1	0	0	-654.76	32.15
18	40,520.25	93.384	0.75	3.65	166.53	-103.760	5.493	9	0	0.22	1.28	0.50	-1	0	0	-342.17	72.25
